name	source	postalcode	layer	lat	lon
LT78	geonames2d	78	postalcode	55.9333	23.3167
SK95	geonames2d	95	postalcode	48.4621	18.1756
SK97	geonames2d	97	postalcode	48.7912	19.1805
SK96	geonames2d	96	postalcode	48.4747	19.0158
SK08	geonames2d	08	postalcode	49.1283	21.229
SK82	geonames2d	82	postalcode	48.1464	17.1254
SK83	geonames2d	83	postalcode	48.1519	17.1136
SK84	geonames2d	84	postalcode	48.1595	17.0922
SK85	geonames2d	85	postalcode	48.1289	17.1179
SK01	geonames2d	01	postalcode	49.1667	18.5215
SK02	geonames2d	02	postalcode	49.3023	18.9371
SK98	geonames2d	98	postalcode	48.4138	19.9169
SK93	geonames2d	93	postalcode	48.0896	18.1712
SK92	geonames2d	92	postalcode	48.3027	17.7572
SK05	geonames2d	05	postalcode	49.0191	20.5212
SK91	geonames2d	91	postalcode	48.6937	17.7954
SK06	geonames2d	06	postalcode	49.1344	21.5224
SK09	geonames2d	09	postalcode	49.1303	21.6483
SK94	geonames2d	94	postalcode	47.9479	18.2368
SK04	geonames2d	04	postalcode	48.6766	20.9032
SK03	geonames2d	03	postalcode	49.032	19.2578
SK90	geonames2d	90	postalcode	48.506	17.3712
SK07	geonames2d	07	postalcode	48.631	21.9229
SK99	geonames2d	99	postalcode	48.197	19.3459
SK81	geonames2d	81	postalcode	48.1482	17.1067
SI83	geonames2d	83	postalcode	45.6904	15.1708
SI52	geonames2d	52	postalcode	46.0314	13.7527
SI62	geonames2d	62	postalcode	45.6339	14.0027
SI92	geonames2d	92	postalcode	46.6804	16.1805
SI82	geonames2d	82	postalcode	45.9486	15.354
SI23	geonames2d	23	postalcode	46.4851	15.3912
SI32	geonames2d	32	postalcode	46.2081	15.422
SI12	geonames2d	12	postalcode	46.1019	14.6951
SI42	geonames2d	42	postalcode	46.2992	14.1772
SI33	geonames2d	33	postalcode	46.3074	14.9906
SI22	geonames2d	22	postalcode	46.4951	15.8822
SI13	geonames2d	13	postalcode	45.8289	14.5315
SI14	geonames2d	14	postalcode	46.1198	15.0638
SI63	geonames2d	63	postalcode	45.5116	13.5892
SI45	geonames2d	45	postalcode	46.2564	14.3379
SI56	geonames2d	56	postalcode	45.9587	13.646
SI50	geonames2d	50	postalcode	45.956	13.6433
SI85	geonames2d	85	postalcode	45.7982	15.1668
SI86	geonames2d	86	postalcode	45.7982	15.1668
SI80	geonames2d	80	postalcode	45.8127	15.1798
SI35	geonames2d	35	postalcode	46.2964	15.1871
SI36	geonames2d	36	postalcode	46.2335	15.264
SI65	geonames2d	65	postalcode	45.5469	13.7294
SI66	geonames2d	66	postalcode	45.5469	13.7294
SI60	geonames2d	60	postalcode	45.5483	13.7303
SI46	geonames2d	46	postalcode	46.24	14.3587
SI15	geonames2d	15	postalcode	46.0532	14.5098
SI16	geonames2d	16	postalcode	46.0532	14.5098
SI25	geonames2d	25	postalcode	46.5547	15.6467
SI26	geonames2d	26	postalcode	46.5547	15.6467
SI95	geonames2d	95	postalcode	46.6535	16.1037
SI96	geonames2d	96	postalcode	46.6625	16.1664
SI90	geonames2d	90	postalcode	46.6612	16.165
SI10	geonames2d	10	postalcode	46.0511	14.5051
SI20	geonames2d	20	postalcode	46.5547	15.6467
SI30	geonames2d	30	postalcode	45.5916	14.1546
SI40	geonames2d	40	postalcode	46.2389	14.3556
NO20	geonames2d	20	postalcode	60.1149	11.103
NO21	geonames2d	21	postalcode	60.253	11.5502
NO14	geonames2d	14	postalcode	59.8254	10.8125
NO13	geonames2d	13	postalcode	59.8893	10.5357
NO19	geonames2d	19	postalcode	59.8743	11.3407
NO15	geonames2d	15	postalcode	59.4508	10.7048
NO49	geonames2d	49	postalcode	58.6907	9.0449
NO48	geonames2d	48	postalcode	58.4541	8.6734
NO47	geonames2d	47	postalcode	58.5324	7.9429
NO35	geonames2d	35	postalcode	60.3506	9.5654
NO33	geonames2d	33	postalcode	59.9118	9.8232
NO34	geonames2d	34	postalcode	59.7357	10.3861
NO30	geonames2d	30	postalcode	59.6985	10.1792
NO36	geonames2d	36	postalcode	59.7389	9.3149
NO96	geonames2d	96	postalcode	70.7389	23.886
NO95	geonames2d	95	postalcode	70.0326	22.8217
NO99	geonames2d	99	postalcode	70.0971	29.9612
NO97	geonames2d	97	postalcode	70.5565	26.0819
NO98	geonames2d	98	postalcode	70.1202	28.8795
NO22	geonames2d	22	postalcode	60.2606	12.0647
NO23	geonames2d	23	postalcode	60.815	11.0443
NO25	geonames2d	25	postalcode	62.2776	10.707
NO24	geonames2d	24	postalcode	61.2143	11.7136
NO26	geonames2d	26	postalcode	61.5349	9.7256
NO54	geonames2d	54	postalcode	59.8256	5.6075
NO53	geonames2d	53	postalcode	60.3413	5.1065
NO59	geonames2d	59	postalcode	60.7323	5.182
NO56	geonames2d	56	postalcode	60.2004	5.8706
NO52	geonames2d	52	postalcode	60.331	5.405
NO55	geonames2d	55	postalcode	59.4641	5.4541
NO50	geonames2d	50	postalcode	60.3695	5.3381
NO58	geonames2d	58	postalcode	60.3702	5.3377
NO51	geonames2d	51	postalcode	60.4122	5.2861
NO57	geonames2d	57	postalcode	60.5453	6.5904
NO63	geonames2d	63	postalcode	62.5851	7.3849
NO61	geonames2d	61	postalcode	62.1688	6.053
NO60	geonames2d	60	postalcode	62.4074	6.0608
NO66	geonames2d	66	postalcode	62.988	8.4857
NO64	geonames2d	64	postalcode	62.7829	7.2276
NO65	geonames2d	65	postalcode	63.1192	7.7765
NO62	geonames2d	62	postalcode	62.4359	6.7166
NO79	geonames2d	79	postalcode	64.9315	11.7831
NO76	geonames2d	76	postalcode	63.7312	11.2442
NO78	geonames2d	78	postalcode	64.549	12.1142
NO77	geonames2d	77	postalcode	64.0948	11.3075
NO75	geonames2d	75	postalcode	63.3743	11.0123
NO71	geonames2d	71	postalcode	63.772	9.9158
NO81	geonames2d	81	postalcode	66.85	13.7632
NO87	geonames2d	87	postalcode	66.3894	12.9195
NO84	geonames2d	84	postalcode	68.7664	15.3144
NO85	geonames2d	85	postalcode	68.4121	17.2089
NO88	geonames2d	88	postalcode	65.9817	12.5528
NO86	geonames2d	86	postalcode	66.0751	13.7721
NO83	geonames2d	83	postalcode	68.1804	14.0277
NO82	geonames2d	82	postalcode	67.5766	15.5456
NO94	geonames2d	94	postalcode	68.7619	16.6537
NO80	geonames2d	80	postalcode	67.2998	14.3377
NO89	geonames2d	89	postalcode	65.4889	12.2031
NO29	geonames2d	29	postalcode	61.0107	9.1145
NO28	geonames2d	28	postalcode	60.7783	10.54
NO27	geonames2d	27	postalcode	60.3258	10.5833
NO00	geonames2d	00	postalcode	59.8659	10.8132
NO01	geonames2d	01	postalcode	59.8687	10.8092
NO02	geonames2d	02	postalcode	59.8684	10.8096
NO03	geonames2d	03	postalcode	59.868	10.8102
NO04	geonames2d	04	postalcode	59.8677	10.8106
NO05	geonames2d	05	postalcode	59.8684	10.8096
NO06	geonames2d	06	postalcode	59.8687	10.8091
NO07	geonames2d	07	postalcode	59.8684	10.8096
NO08	geonames2d	08	postalcode	59.8684	10.8096
NO09	geonames2d	09	postalcode	59.8689	10.8089
NO10	geonames2d	10	postalcode	59.8684	10.8096
NO11	geonames2d	11	postalcode	59.869	10.8087
NO12	geonames2d	12	postalcode	59.8684	10.8096
NO17	geonames2d	17	postalcode	59.1973	11.2732
NO18	geonames2d	18	postalcode	59.557	11.2373
NO16	geonames2d	16	postalcode	59.2142	10.9489
NO42	geonames2d	42	postalcode	59.373	5.6789
NO43	geonames2d	43	postalcode	58.753	5.7813
NO41	geonames2d	41	postalcode	59.1211	5.9633
NO40	geonames2d	40	postalcode	58.9606	5.7081
NO44	geonames2d	44	postalcode	58.4039	6.7188
NO67	geonames2d	67	postalcode	61.9026	5.7763
NO68	geonames2d	68	postalcode	61.3815	6.7108
NO69	geonames2d	69	postalcode	61.3518	5.2415
NO73	geonames2d	73	postalcode	63.0462	10.0966
NO72	geonames2d	72	postalcode	63.4943	9.5254
NO70	geonames2d	70	postalcode	63.3886	10.3923
NO74	geonames2d	74	postalcode	63.3965	10.3925
NO38	geonames2d	38	postalcode	59.4218	8.5334
NO39	geonames2d	39	postalcode	59.1208	9.6635
NO37	geonames2d	37	postalcode	59.1362	9.5607
NO91	geonames2d	91	postalcode	69.8558	20.1205
NO93	geonames2d	93	postalcode	69.1833	17.8969
NO90	geonames2d	90	postalcode	69.5669	19.2443
NO92	geonames2d	92	postalcode	69.6489	18.9551
NO45	geonames2d	45	postalcode	58.1552	7.2181
NO46	geonames2d	46	postalcode	58.1651	8.0348
NO31	geonames2d	31	postalcode	59.288	10.4035
NO32	geonames2d	32	postalcode	59.1088	10.1254
MTATD-10	geonames2d	ATD-10	postalcode	35.8924	14.4431
MTATD-11	geonames2d	ATD-11	postalcode	35.8924	14.4431
MTATD-12	geonames2d	ATD-12	postalcode	35.8924	14.4431
MTATD-13	geonames2d	ATD-13	postalcode	35.8924	14.4431
MTATD-14	geonames2d	ATD-14	postalcode	35.8924	14.4431
MTATD-15	geonames2d	ATD-15	postalcode	35.8924	14.4431
MTATD-16	geonames2d	ATD-16	postalcode	35.8924	14.4431
MTATD-18	geonames2d	ATD-18	postalcode	35.8924	14.4431
MTATD-19	geonames2d	ATD-19	postalcode	35.8924	14.4431
MTATD-20	geonames2d	ATD-20	postalcode	35.8924	14.4431
MTATD-22	geonames2d	ATD-22	postalcode	35.8924	14.4431
MTATD-23	geonames2d	ATD-23	postalcode	35.8924	14.4431
MTATD-24	geonames2d	ATD-24	postalcode	35.8924	14.4431
MTATD-26	geonames2d	ATD-26	postalcode	35.8924	14.4431
MTATD-27	geonames2d	ATD-27	postalcode	35.8924	14.4431
MTATD-28	geonames2d	ATD-28	postalcode	35.8924	14.4431
MTATD-29	geonames2d	ATD-29	postalcode	35.8924	14.4431
MTATD-30	geonames2d	ATD-30	postalcode	35.8924	14.4431
MTATD-31	geonames2d	ATD-31	postalcode	35.8924	14.4431
MTATD-48	geonames2d	ATD-48	postalcode	35.8924	14.4431
MTATD-90	geonames2d	ATD-90	postalcode	35.8924	14.4431
MTATD-40	geonames2d	ATD-40	postalcode	35.8929	14.4249
MTBZN-10	geonames2d	BZN-10	postalcode	35.8981	14.4533
MTBZN-11	geonames2d	BZN-11	postalcode	35.8981	14.4533
MTBZN-12	geonames2d	BZN-12	postalcode	35.8981	14.4533
MTBZN-13	geonames2d	BZN-13	postalcode	35.8981	14.4533
MTBZN-14	geonames2d	BZN-14	postalcode	35.8981	14.4533
MTBZN-15	geonames2d	BZN-15	postalcode	35.8981	14.4533
MTBZN-16	geonames2d	BZN-16	postalcode	35.8981	14.4533
MTBZN-17	geonames2d	BZN-17	postalcode	35.8981	14.4533
MTBZN-90	geonames2d	BZN-90	postalcode	35.8981	14.4533
MTBRG-10	geonames2d	BRG-10	postalcode	35.8881	14.5225
MTBRG-11	geonames2d	BRG-11	postalcode	35.8881	14.5225
MTBRG-12	geonames2d	BRG-12	postalcode	35.8881	14.5225
MTBRG-13	geonames2d	BRG-13	postalcode	35.8881	14.5225
MTBRG-14	geonames2d	BRG-14	postalcode	35.8881	14.5225
MTBRG-15	geonames2d	BRG-15	postalcode	35.8881	14.5225
MTBRG-17	geonames2d	BRG-17	postalcode	35.8881	14.5225
MTBRG-18	geonames2d	BRG-18	postalcode	35.8881	14.5225
MTBRG-20	geonames2d	BRG-20	postalcode	35.8881	14.5225
MTBRG-21	geonames2d	BRG-21	postalcode	35.8881	14.5225
MTBRG-90	geonames2d	BRG-90	postalcode	35.8881	14.5225
MTBKR-12	geonames2d	BKR-12	postalcode	35.8967	14.4625
MTBKR-14	geonames2d	BKR-14	postalcode	35.8967	14.4625
MTBKR-15	geonames2d	BKR-15	postalcode	35.8967	14.4625
MTBKR-16	geonames2d	BKR-16	postalcode	35.8961	14.4622
MTBKR-17	geonames2d	BKR-17	postalcode	35.8967	14.4625
MTBKR-20	geonames2d	BKR-20	postalcode	35.8967	14.4625
MTBKR-21	geonames2d	BKR-21	postalcode	35.8967	14.4625
MTBKR-22	geonames2d	BKR-22	postalcode	35.8967	14.4625
MTBKR-23	geonames2d	BKR-23	postalcode	35.8967	14.4625
MTBKR-24	geonames2d	BKR-24	postalcode	35.8967	14.4625
MTBKR-25	geonames2d	BKR-25	postalcode	35.8967	14.4625
MTBKR-26	geonames2d	BKR-26	postalcode	35.8967	14.4625
MTBKR-27	geonames2d	BKR-27	postalcode	35.8967	14.4625
MTBKR-28	geonames2d	BKR-28	postalcode	35.8967	14.4625
MTBKR-34	geonames2d	BKR-34	postalcode	35.8967	14.4625
MTBKR-40	geonames2d	BKR-40	postalcode	35.8875	14.4283
MTBKR-44	geonames2d	BKR-44	postalcode	35.8826	14.4101
MTBKR-45	geonames2d	BKR-45	postalcode	35.8967	14.4625
MTBKR-46	geonames2d	BKR-46	postalcode	35.8967	14.4625
MTBKR-47	geonames2d	BKR-47	postalcode	35.8967	14.4625
MTBKR-18	geonames2d	BKR-18	postalcode	35.8925	14.466
MTBKR-19	geonames2d	BKR-19	postalcode	35.8922	14.4706
MTBKR-30	geonames2d	BKR-30	postalcode	35.8928	14.4606
MTBKR-49	geonames2d	BKR-49	postalcode	35.8922	14.4706
MTBKR-41	geonames2d	BKR-41	postalcode	35.8769	14.3892
MTBKR-42	geonames2d	BKR-42	postalcode	35.8769	14.3892
MTBKR-43	geonames2d	BKR-43	postalcode	35.8769	14.3892
MTBBG-10	geonames2d	BBG-10	postalcode	35.8256	14.5281
MTBBG-11	geonames2d	BBG-11	postalcode	35.8328	14.5341
MTBBG-13	geonames2d	BBG-13	postalcode	35.8289	14.5308
MTBBG-15	geonames2d	BBG-15	postalcode	35.8256	14.5281
MTBBG-16	geonames2d	BBG-16	postalcode	35.8256	14.5281
MTBBG-17	geonames2d	BBG-17	postalcode	35.8256	14.5281
MTBBG-18	geonames2d	BBG-18	postalcode	35.8256	14.5281
MTBBG-21	geonames2d	BBG-21	postalcode	35.8256	14.5281
MTBBG-22	geonames2d	BBG-22	postalcode	35.8256	14.5281
MTBBG-23	geonames2d	BBG-23	postalcode	35.8256	14.5281
MTBBG-25	geonames2d	BBG-25	postalcode	35.8256	14.5281
MTBBG-26	geonames2d	BBG-26	postalcode	35.8256	14.5281
MTBBG-27	geonames2d	BBG-27	postalcode	35.8256	14.5281
MTBBG-30	geonames2d	BBG-30	postalcode	35.8216	14.5266
MTBBG-32	geonames2d	BBG-32	postalcode	35.8196	14.5138
MTBBG-90	geonames2d	BBG-90	postalcode	35.8256	14.5281
MTBBG-12	geonames2d	BBG-12	postalcode	35.8339	14.535
MTBML-10	geonames2d	BML-10	postalcode	35.8822	14.5222
MTBML-11	geonames2d	BML-11	postalcode	35.8822	14.5222
MTBML-12	geonames2d	BML-12	postalcode	35.8822	14.5222
MTBML-13	geonames2d	BML-13	postalcode	35.8822	14.5222
MTBML-14	geonames2d	BML-14	postalcode	35.8822	14.5222
MTBML-15	geonames2d	BML-15	postalcode	35.8822	14.5222
MTBML-16	geonames2d	BML-16	postalcode	35.8822	14.5222
MTBML-17	geonames2d	BML-17	postalcode	35.8822	14.5222
MTBML-18	geonames2d	BML-18	postalcode	35.8822	14.5222
MTBML-19	geonames2d	BML-19	postalcode	35.8822	14.5222
MTBML-20	geonames2d	BML-20	postalcode	35.8822	14.5222
MTBML-21	geonames2d	BML-21	postalcode	35.8822	14.5222
MTBML-22	geonames2d	BML-22	postalcode	35.8822	14.5222
MTBML-23	geonames2d	BML-23	postalcode	35.8822	14.5222
MTBML-90	geonames2d	BML-90	postalcode	35.8822	14.5222
MTDGL-10	geonames2d	DGL-10	postalcode	35.8603	14.3814
MTDGL-11	geonames2d	DGL-11	postalcode	35.8603	14.3814
MTDGL-12	geonames2d	DGL-12	postalcode	35.8603	14.3814
MTDGL-13	geonames2d	DGL-13	postalcode	35.8603	14.3814
MTDGL-14	geonames2d	DGL-14	postalcode	35.8603	14.3814
MTDGL-15	geonames2d	DGL-15	postalcode	35.8603	14.3814
MTDGL-16	geonames2d	DGL-16	postalcode	35.8603	14.3814
MTDGL-17	geonames2d	DGL-17	postalcode	35.8603	14.3814
MTDGL-18	geonames2d	DGL-18	postalcode	35.8603	14.3814
MTDGL-19	geonames2d	DGL-19	postalcode	35.8603	14.3814
MTDGL-20	geonames2d	DGL-20	postalcode	35.8603	14.3814
MTDGL-21	geonames2d	DGL-21	postalcode	35.8603	14.3814
MTDGL-24	geonames2d	DGL-24	postalcode	35.8603	14.3814
MTDGL-27	geonames2d	DGL-27	postalcode	35.8603	14.3814
MTDGL-90	geonames2d	DGL-90	postalcode	35.8603	14.3814
MTFGR-10	geonames2d	FGR-10	postalcode	35.8725	14.5228
MTFGR-11	geonames2d	FGR-11	postalcode	35.8725	14.5228
MTFGR-12	geonames2d	FGR-12	postalcode	35.8725	14.5228
MTFGR-13	geonames2d	FGR-13	postalcode	35.8725	14.5228
MTFGR-14	geonames2d	FGR-14	postalcode	35.8725	14.5228
MTFGR-16	geonames2d	FGR-16	postalcode	35.8725	14.5228
MTFGR-17	geonames2d	FGR-17	postalcode	35.8725	14.5228
MTFGR-19	geonames2d	FGR-19	postalcode	35.8725	14.5228
MTFGR-20	geonames2d	FGR-20	postalcode	35.8725	14.5228
MTFGR-21	geonames2d	FGR-21	postalcode	35.8725	14.5228
MTFGR-90	geonames2d	FGR-90	postalcode	35.8725	14.5228
MTFRN-10	geonames2d	FRN-10	postalcode	35.8933	14.5058
MTFRN-11	geonames2d	FRN-11	postalcode	35.8933	14.5058
MTFRN-12	geonames2d	FRN-12	postalcode	35.8933	14.5058
MTFRN-14	geonames2d	FRN-14	postalcode	35.8933	14.5058
MTFRN-15	geonames2d	FRN-15	postalcode	35.8933	14.5058
MTFRN-16	geonames2d	FRN-16	postalcode	35.8933	14.5058
MTFRN-17	geonames2d	FRN-17	postalcode	35.8933	14.5058
MTFRN-18	geonames2d	FRN-18	postalcode	35.8933	14.5058
MTFRN-19	geonames2d	FRN-19	postalcode	35.8933	14.5058
MTFRN-90	geonames2d	FRN-90	postalcode	35.8933	14.5058
MTFNT-10	geonames2d	FNT-10	postalcode	36.0583	14.2278
MTFNT-11	geonames2d	FNT-11	postalcode	36.0583	14.2278
MTFNT-14	geonames2d	FNT-14	postalcode	36.0583	14.2278
MTFNT-90	geonames2d	FNT-90	postalcode	36.0583	14.2278
MTGSM-10	geonames2d	GSM-10	postalcode	36.0269	14.2903
MTGSM-11	geonames2d	GSM-11	postalcode	36.0269	14.2903
MTGSM-12	geonames2d	GSM-12	postalcode	36.0269	14.2903
MTGSM-13	geonames2d	GSM-13	postalcode	36.0269	14.2903
MTGSM-14	geonames2d	GSM-14	postalcode	36.0269	14.2903
MTGSM-15	geonames2d	GSM-15	postalcode	36.0269	14.2903
MTGSM-16	geonames2d	GSM-16	postalcode	36.0269	14.2903
MTGSM-17	geonames2d	GSM-17	postalcode	36.0269	14.2903
MTGSM-18	geonames2d	GSM-18	postalcode	36.0269	14.2903
MTGSM-19	geonames2d	GSM-19	postalcode	36.0269	14.2903
MTGSM-20	geonames2d	GSM-20	postalcode	36.0269	14.2903
MTGSM-24	geonames2d	GSM-24	postalcode	36.0269	14.2903
MTGSM-90	geonames2d	GSM-90	postalcode	36.0269	14.2903
MTGRB-10	geonames2d	GRB-10	postalcode	36.0611	14.2092
MTGRB-11	geonames2d	GRB-11	postalcode	36.0611	14.2092
MTGRB-12	geonames2d	GRB-12	postalcode	36.0611	14.2092
MTGRB-13	geonames2d	GRB-13	postalcode	36.0611	14.2092
MTGRB-14	geonames2d	GRB-14	postalcode	36.0611	14.2092
MTGRB-15	geonames2d	GRB-15	postalcode	36.0611	14.2092
MTGRB-17	geonames2d	GRB-17	postalcode	36.0611	14.2092
MTGRB-40	geonames2d	GRB-40	postalcode	36.0611	14.2092
MTGHR-10	geonames2d	GHR-10	postalcode	35.9213	14.452
MTGHR-11	geonames2d	GHR-11	postalcode	35.9213	14.452
MTGHR-12	geonames2d	GHR-12	postalcode	35.9213	14.452
MTGHR-13	geonames2d	GHR-13	postalcode	35.9213	14.452
MTGHR-14	geonames2d	GHR-14	postalcode	35.9213	14.452
MTGHR-15	geonames2d	GHR-15	postalcode	35.9213	14.452
MTGHR-16	geonames2d	GHR-16	postalcode	35.9213	14.452
MTGHR-17	geonames2d	GHR-17	postalcode	35.9213	14.452
MTGHR-18	geonames2d	GHR-18	postalcode	35.9213	14.452
MTGHR-20	geonames2d	GHR-20	postalcode	35.9213	14.452
MTGSR-10	geonames2d	GSR-10	postalcode	36.0583	14.2278
MTGSR-11	geonames2d	GSR-11	postalcode	36.0583	14.2278
MTGSR-12	geonames2d	GSR-12	postalcode	36.0583	14.2278
MTGSR-13	geonames2d	GSR-13	postalcode	36.0583	14.2278
MTGSR-29	geonames2d	GSR-29	postalcode	36.0583	14.2278
MTGXQ-10	geonames2d	GXQ-10	postalcode	35.8483	14.5172
MTGXQ-11	geonames2d	GXQ-11	postalcode	35.8483	14.5172
MTGXQ-12	geonames2d	GXQ-12	postalcode	35.8483	14.5172
MTGXQ-13	geonames2d	GXQ-13	postalcode	35.8483	14.5172
MTGXQ-14	geonames2d	GXQ-14	postalcode	35.8483	14.5172
MTGXQ-15	geonames2d	GXQ-15	postalcode	35.8483	14.5172
MTGXQ-16	geonames2d	GXQ-16	postalcode	35.8483	14.5172
MTGXQ-17	geonames2d	GXQ-17	postalcode	35.8483	14.5172
MTGXQ-18	geonames2d	GXQ-18	postalcode	35.8483	14.5172
MTGXQ-19	geonames2d	GXQ-19	postalcode	35.8483	14.5172
MTGXQ-20	geonames2d	GXQ-20	postalcode	35.8483	14.5172
MTGXQ-21	geonames2d	GXQ-21	postalcode	35.8483	14.5172
MTGXQ-22	geonames2d	GXQ-22	postalcode	35.8483	14.5172
MTGXQ-23	geonames2d	GXQ-23	postalcode	35.8483	14.5172
MTGXQ-28	geonames2d	GXQ-28	postalcode	35.8483	14.5172
MTGXQ-29	geonames2d	GXQ-29	postalcode	35.8483	14.5172
MTGXQ-90	geonames2d	GXQ-90	postalcode	35.8483	14.5172
MTGDJ-10	geonames2d	GDJ-10	postalcode	35.8483	14.5025
MTGDJ-11	geonames2d	GDJ-11	postalcode	35.8483	14.5025
MTGDJ-12	geonames2d	GDJ-12	postalcode	35.8483	14.5025
MTGDJ-13	geonames2d	GDJ-13	postalcode	35.8483	14.5025
MTGDJ-14	geonames2d	GDJ-14	postalcode	35.8483	14.5025
MTGDJ-15	geonames2d	GDJ-15	postalcode	35.8483	14.5025
MTGDJ-16	geonames2d	GDJ-16	postalcode	35.8483	14.5025
MTGDJ-17	geonames2d	GDJ-17	postalcode	35.8483	14.5025
MTGDJ-18	geonames2d	GDJ-18	postalcode	35.8483	14.5025
MTGDJ-19	geonames2d	GDJ-19	postalcode	35.8483	14.5025
MTGDJ-20	geonames2d	GDJ-20	postalcode	35.8483	14.5025
MTGDJ-90	geonames2d	GDJ-90	postalcode	35.8483	14.5025
MTGZR-10	geonames2d	GZR-10	postalcode	35.905	14.4944
MTGZR-11	geonames2d	GZR-11	postalcode	35.905	14.4944
MTGZR-12	geonames2d	GZR-12	postalcode	35.905	14.4944
MTGZR-13	geonames2d	GZR-13	postalcode	35.905	14.4944
MTGZR-14	geonames2d	GZR-14	postalcode	35.905	14.4944
MTGZR-15	geonames2d	GZR-15	postalcode	35.905	14.4944
MTGZR-16	geonames2d	GZR-16	postalcode	35.905	14.4944
MTGZR-17	geonames2d	GZR-17	postalcode	35.905	14.4944
MTGZR-30	geonames2d	GZR-30	postalcode	35.9033	14.5023
MTHMR-10	geonames2d	HMR-10	postalcode	35.8861	14.4894
MTHMR-11	geonames2d	HMR-11	postalcode	35.8861	14.4894
MTHMR-14	geonames2d	HMR-14	postalcode	35.8861	14.4894
MTHMR-15	geonames2d	HMR-15	postalcode	35.8861	14.4894
MTHMR-16	geonames2d	HMR-16	postalcode	35.8861	14.4894
MTHMR-17	geonames2d	HMR-17	postalcode	35.8861	14.4894
MTHMR-18	geonames2d	HMR-18	postalcode	35.8861	14.4894
MTHMR-19	geonames2d	HMR-19	postalcode	35.8861	14.4894
MTHMR-20	geonames2d	HMR-20	postalcode	35.8861	14.4894
MTHMR-21	geonames2d	HMR-21	postalcode	35.8861	14.4894
MTHMR-22	geonames2d	HMR-22	postalcode	35.8861	14.4894
MTIKL-10	geonames2d	IKL-10	postalcode	35.9042	14.4544
MTIKL-12	geonames2d	IKL-12	postalcode	35.9042	14.4544
MTIKL-13	geonames2d	IKL-13	postalcode	35.9042	14.4544
MTIKL-14	geonames2d	IKL-14	postalcode	35.9042	14.4544
MTIKL-16	geonames2d	IKL-16	postalcode	35.9042	14.4544
MTIKL-18	geonames2d	IKL-18	postalcode	35.9042	14.4544
MTIKL-19	geonames2d	IKL-19	postalcode	35.9042	14.4544
MTIKL-21	geonames2d	IKL-21	postalcode	35.9042	14.4544
MTIKL-29	geonames2d	IKL-29	postalcode	35.9042	14.4544
MTIKL-90	geonames2d	IKL-90	postalcode	35.9042	14.4544
MTISL-10	geonames2d	ISL-10	postalcode	35.8878	14.5169
MTISL-11	geonames2d	ISL-11	postalcode	35.8878	14.5169
MTISL-12	geonames2d	ISL-12	postalcode	35.8878	14.5169
MTISL-13	geonames2d	ISL-13	postalcode	35.8878	14.5169
MTISL-14	geonames2d	ISL-14	postalcode	35.8878	14.5169
MTISL-15	geonames2d	ISL-15	postalcode	35.8878	14.5169
MTKKR-10	geonames2d	KKR-10	postalcode	35.8892	14.5294
MTKKR-11	geonames2d	KKR-11	postalcode	35.8892	14.5294
MTKKR-12	geonames2d	KKR-12	postalcode	35.8892	14.5294
MTKKR-13	geonames2d	KKR-13	postalcode	35.8892	14.5294
