name,source,postalcode,layer,lat,lon
IS53,geonames2d,53,postalcode,65.3971,-20.9435
IS54,geonames2d,54,postalcode,65.7139,-20.288
IS55,geonames2d,55,postalcode,65.7461,-19.6394
IS56,geonames2d,56,postalcode,65.7835,-19.4242
IS57,geonames2d,57,postalcode,66.0514,-19.0166
IS58,geonames2d,58,postalcode,66.152,-18.9081
IS60,geonames2d,60,postalcode,65.6857,-18.0963
IS61,geonames2d,61,postalcode,66.2452,-18.0942
IS62,geonames2d,62,postalcode,66.0025,-18.5671
IS63,geonames2d,63,postalcode,65.9784,-18.3778
IS64,geonames2d,64,postalcode,65.923,-17.4051
IS65,geonames2d,65,postalcode,65.7215,-17.3606
IS66,geonames2d,66,postalcode,65.6207,-16.9823
IS67,geonames2d,67,postalcode,66.3515,-16.2753
IS68,geonames2d,68,postalcode,66.1446,-15.1556
IS69,geonames2d,69,postalcode,65.7566,-14.8278
IS70,geonames2d,70,postalcode,65.2669,-14.3948
IS71,geonames2d,71,postalcode,65.2243,-14.0192
IS72,geonames2d,72,postalcode,65.5255,-13.8038
IS73,geonames2d,73,postalcode,65.0523,-14.1167
IS74,geonames2d,74,postalcode,65.1482,-13.6837
IS75,geonames2d,75,postalcode,64.8821,-13.9469
IS76,geonames2d,76,postalcode,64.7246,-14.1458
IS78,geonames2d,78,postalcode,64.1317,-15.7069
IS80,geonames2d,80,postalcode,63.9344,-20.9964
IS81,geonames2d,81,postalcode,63.9282,-21.2847
IS82,geonames2d,82,postalcode,63.8505,-21.1039
IS84,geonames2d,84,postalcode,64.176,-20.5282
IS85,geonames2d,85,postalcode,63.8348,-20.4008
IS86,geonames2d,86,postalcode,63.7507,-20.2245
IS87,geonames2d,87,postalcode,63.4194,-19.0097
IS88,geonames2d,88,postalcode,63.7893,-18.0527
IS90,geonames2d,90,postalcode,63.4417,-20.2702
IT67,geonames2d,67,postalcode,42.1325,13.5317
IT66,geonames2d,66,postalcode,42.134,14.3777
IT65,geonames2d,65,postalcode,42.3637,14.0401
IT64,geonames2d,64,postalcode,42.6598,13.7658
IT75,geonames2d,75,postalcode,40.424,16.4504
IT85,geonames2d,85,postalcode,40.4728,15.851
IT87,geonames2d,87,postalcode,39.4859,16.2524
IT88,geonames2d,88,postalcode,38.9547,16.5826
IT89,geonames2d,89,postalcode,38.3378,15.9938
IT83,geonames2d,83,postalcode,40.9586,14.9345
IT82,geonames2d,82,postalcode,41.1731,14.7068
IT81,geonames2d,81,postalcode,41.208,14.159
IT80,geonames2d,80,postalcode,40.8219,14.3335
IT84,geonames2d,84,postalcode,40.4784,15.0667
IT40,geonames2d,40,postalcode,44.4348,11.3143
IT47,geonames2d,47,postalcode,44.0384,12.2742
IT44,geonames2d,44,postalcode,44.8034,11.7826
IT41,geonames2d,41,postalcode,44.506,10.8743
IT29,geonames2d,29,postalcode,44.9035,9.6321
IT43,geonames2d,43,postalcode,44.6745,10.1071
IT48,geonames2d,48,postalcode,44.3638,12.0295
IT42,geonames2d,42,postalcode,44.623,10.5705
IT34,geonames2d,34,postalcode,45.775,13.6256
IT33,geonames2d,33,postalcode,46.094,13.0347
IT16,geonames2d,16,postalcode,44.4321,9.0861
IT18,geonames2d,18,postalcode,43.9079,7.8252
IT19,geonames2d,19,postalcode,44.1478,9.8212
IT12,geonames2d,12,postalcode,44.5163,7.7374
IT17,geonames2d,17,postalcode,44.2533,8.3053
IT24,geonames2d,24,postalcode,45.7456,9.7393
IT25,geonames2d,25,postalcode,45.6352,10.2626
IT22,geonames2d,22,postalcode,45.864,9.1258
IT26,geonames2d,26,postalcode,45.2371,9.8359
IT23,geonames2d,23,postalcode,46.0583,9.6124
IT20,geonames2d,20,postalcode,45.5131,9.1823
IT46,geonames2d,46,postalcode,45.1123,10.7568
IT27,geonames2d,27,postalcode,45.1155,9.0941
IT21,geonames2d,21,postalcode,45.8034,8.783
IT03,geonames2d,03,postalcode,41.6073,13.5645
IT04,geonames2d,04,postalcode,41.4156,13.181
IT02,geonames2d,02,postalcode,42.3356,12.9081
IT00,geonames2d,00,postalcode,41.9123,12.5899
IT01,geonames2d,01,postalcode,42.4354,12.1012
IT60,geonames2d,60,postalcode,43.5192,13.1927
IT63,geonames2d,63,postalcode,42.9642,13.5979
IT62,geonames2d,62,postalcode,43.2147,13.2926
IT61,geonames2d,61,postalcode,43.7545,12.7329
IT86,geonames2d,86,postalcode,41.6533,14.4973
IT15,geonames2d,15,postalcode,44.8699,8.6232
IT14,geonames2d,14,postalcode,44.8922,8.181
IT13,geonames2d,13,postalcode,45.5532,8.1709
IT28,geonames2d,28,postalcode,45.8115,8.4607
IT10,geonames2d,10,postalcode,45.1571,7.5721
IT70,geonames2d,70,postalcode,40.9908,16.8847
IT72,geonames2d,72,postalcode,40.6563,17.6193
IT76,geonames2d,76,postalcode,41.2297,16.1942
IT71,geonames2d,71,postalcode,41.5334,15.4744
IT73,geonames2d,73,postalcode,40.1281,18.2315
IT74,geonames2d,74,postalcode,40.4851,17.2842
IT92,geonames2d,92,postalcode,37.4443,13.5047
IT93,geonames2d,93,postalcode,37.4501,13.9654
IT95,geonames2d,95,postalcode,37.5881,15.0037
IT94,geonames2d,94,postalcode,37.5979,14.3923
IT98,geonames2d,98,postalcode,38.1383,15.2086
IT90,geonames2d,90,postalcode,37.9989,13.5
IT97,geonames2d,97,postalcode,36.885,14.6893
IT96,geonames2d,96,postalcode,37.0499,15.0664
IT91,geonames2d,91,postalcode,37.901,12.6667
IT08,geonames2d,08,postalcode,40.3023,9.3148
IT09,geonames2d,09,postalcode,39.5381,8.8359
IT07,geonames2d,07,postalcode,40.749,8.8768
IT52,geonames2d,52,postalcode,43.5304,11.8093
IT50,geonames2d,50,postalcode,43.7794,11.2273
IT58,geonames2d,58,postalcode,42.7983,11.2513
IT57,geonames2d,57,postalcode,43.1671,10.4172
IT55,geonames2d,55,postalcode,43.9805,10.4308
IT54,geonames2d,54,postalcode,44.1986,10.0354
IT56,geonames2d,56,postalcode,43.5805,10.6294
IT59,geonames2d,59,postalcode,43.9187,11.0886
IT51,geonames2d,51,postalcode,43.9516,10.8422
IT53,geonames2d,53,postalcode,43.2112,11.4682
IT39,geonames2d,39,postalcode,46.6469,11.3924
IT38,geonames2d,38,postalcode,46.1098,11.1123
IT06,geonames2d,06,postalcode,43.049,12.5129
IT05,geonames2d,05,postalcode,42.6392,12.3949
IT11,geonames2d,11,postalcode,45.7396,7.437
IT32,geonames2d,32,postalcode,46.2577,12.1685
IT35,geonames2d,35,postalcode,45.3722,11.823
IT45,geonames2d,45,postalcode,45.0218,11.8474
IT31,geonames2d,31,postalcode,45.7862,12.2042
IT30,geonames2d,30,postalcode,45.5006,12.3749
IT36,geonames2d,36,postalcode,45.6457,11.4965
IT37,geonames2d,37,postalcode,45.4083,11.0429
JEJE,geonames2d,JE,postalcode,49.2,-2.1333
JP49,geonames2d,49,postalcode,35.1176,136.8889
JP44,geonames2d,44,postalcode,34.99,137.1211
JP47,geonames2d,47,postalcode,35.0286,136.9743
JP48,geonames2d,48,postalcode,35.0065,137.0997
JP45,geonames2d,45,postalcode,35.0597,137.0014
JP46,geonames2d,46,postalcode,35.0394,137.0826
JP43,geonames2d,43,postalcode,34.9604,138.3796
JP01,geonames2d,01,postalcode,39.7407,140.2892
JP03,geonames2d,03,postalcode,40.6803,140.8326
JP27,geonames2d,27,postalcode,35.7286,139.9943
JP29,geonames2d,29,postalcode,35.3001,140.0994
JP28,geonames2d,28,postalcode,35.5115,140.2029
JP26,geonames2d,26,postalcode,35.6441,140.0591
JP79,geonames2d,79,postalcode,33.784,132.9115
JP91,geonames2d,91,postalcode,35.9999,136.2028
JP92,geonames2d,92,postalcode,36.7271,136.7016
JP82,geonames2d,82,postalcode,33.6487,130.8145
JP83,geonames2d,83,postalcode,33.3689,130.5937
JP81,geonames2d,81,postalcode,33.695,130.2615
JP80,geonames2d,80,postalcode,33.8604,130.8285
JP87,geonames2d,87,postalcode,33.2637,131.45
JP96,geonames2d,96,postalcode,37.4667,140.2903
JP97,geonames2d,97,postalcode,37.2643,140.8266
JP50,geonames2d,50,postalcode,35.7124,136.9735
JP37,geonames2d,37,postalcode,36.3877,139.0721
JP38,geonames2d,38,postalcode,36.4926,138.2597
JP73,geonames2d,73,postalcode,34.3795,132.5502
JP72,geonames2d,72,postalcode,34.5678,133.094
JP08,geonames2d,08,postalcode,43.0292,143.9727
JP09,geonames2d,09,postalcode,43.7392,143.3486
JP04,geonames2d,04,postalcode,42.5231,141.6024
JP06,geonames2d,06,postalcode,42.9819,142.5507
JP07,geonames2d,07,postalcode,43.3393,142.7189
JP05,geonames2d,05,postalcode,42.5726,142.2669
JP00,geonames2d,00,postalcode,42.9259,142.6081
JP67,geonames2d,67,postalcode,34.8426,134.8487
JP66,geonames2d,66,postalcode,34.9488,135.1204
JP65,geonames2d,65,postalcode,34.6499,135.0665
JP56,geonames2d,56,postalcode,34.8031,135.5372
JP30,geonames2d,30,postalcode,36.1273,140.1616
JP31,geonames2d,31,postalcode,36.2871,140.4285
JP93,geonames2d,93,postalcode,36.7079,137.1656
JP02,geonames2d,02,postalcode,39.5974,141.2843
JP76,geonames2d,76,postalcode,34.3181,133.9702
JP89,geonames2d,89,postalcode,30.7014,130.3003
JP25,geonames2d,25,postalcode,35.3732,139.2957
JP23,geonames2d,23,postalcode,35.3715,139.6392
JP24,geonames2d,24,postalcode,35.4212,139.4862
JP22,geonames2d,22,postalcode,35.4881,139.5939
JP21,geonames2d,21,postalcode,35.5652,139.6369
JP78,geonames2d,78,postalcode,33.3705,133.3474
JP86,geonames2d,86,postalcode,32.6859,130.6907
JP62,geonames2d,62,postalcode,35.2851,135.419
JP60,geonames2d,60,postalcode,34.9807,135.8357
JP61,geonames2d,61,postalcode,35.0953,135.587
JP52,geonames2d,52,postalcode,35.1306,136.1227
JP51,geonames2d,51,postalcode,34.6871,136.4133
JP64,geonames2d,64,postalcode,34.1029,135.3752
JP98,geonames2d,98,postalcode,38.5212,141.111
JP88,geonames2d,88,postalcode,31.9584,131.3169
JP39,geonames2d,39,postalcode,36.0969,138.0257
JP94,geonames2d,94,postalcode,37.3773,138.6845
JP85,geonames2d,85,postalcode,33.0818,129.6636
JP84,geonames2d,84,postalcode,33.3173,130.1072
JP63,geonames2d,63,postalcode,34.5162,135.8108
JP95,geonames2d,95,postalcode,37.8362,139.0124
JP70,geonames2d,70,postalcode,34.7985,133.8787
JP71,geonames2d,71,postalcode,34.717,133.6433
JP58,geonames2d,58,postalcode,34.546,135.5855
JP59,geonames2d,59,postalcode,34.4956,135.4321
JP57,geonames2d,57,postalcode,34.7338,135.6105
JP54,geonames2d,54,postalcode,34.6602,135.5225
JP53,geonames2d,53,postalcode,34.7126,135.5195
JP55,geonames2d,55,postalcode,34.6504,135.4783
JP36,geonames2d,36,postalcode,36.0548,139.4201
JP33,geonames2d,33,postalcode,35.8821,139.6744
JP35,geonames2d,35,postalcode,35.9158,139.5176
JP34,geonames2d,34,postalcode,35.9617,139.7217
JP68,geonames2d,68,postalcode,35.451,133.7867
JP69,geonames2d,69,postalcode,35.1372,132.6114
JP42,geonames2d,42,postalcode,35.0273,138.4679
JP41,geonames2d,41,postalcode,35.0779,138.8521
JP32,geonames2d,32,postalcode,36.6368,139.8419
JP77,geonames2d,77,postalcode,34.017,134.2983
JP20,geonames2d,20,postalcode,35.7062,139.5495
JP19,geonames2d,19,postalcode,35.6464,139.4917
JP13,geonames2d,13,postalcode,35.6838,139.8296
JP16,geonames2d,16,postalcode,35.701,139.6817
JP14,geonames2d,14,postalcode,35.5956,139.719
JP15,geonames2d,15,postalcode,35.6475,139.6756
JP17,geonames2d,17,postalcode,35.7473,139.687
JP18,geonames2d,18,postalcode,35.7032,139.5568
JP10,geonames2d,10,postalcode,35.2014,139.6779
JP11,geonames2d,11,postalcode,35.733,139.759
JP12,geonames2d,12,postalcode,35.7697,139.8119
JP99,geonames2d,99,postalcode,38.48,140.1321
JP74,geonames2d,74,postalcode,34.0376,131.7224
JP75,geonames2d,75,postalcode,34.073,131.1402
JP40,geonames2d,40,postalcode,35.5228,138.7082
JP90,geonames2d,90,postalcode,26.1804,127.5048
KR63,geonames2d,63,postalcode,33.427,126.5115
KR54,geonames2d,54,postalcode,35.9028,126.9279
KR55,geonames2d,55,postalcode,35.7285,127.3345
KR56,geonames2d,56,postalcode,35.5482,126.8172
KR28,geonames2d,28,postalcode,36.6366,127.5205
KR27,geonames2d,27,postalcode,36.9868,127.8388
KR29,geonames2d,29,postalcode,36.2484,127.7072
KR24,geonames2d,24,postalcode,38.0635,127.9516
KR26,geonames2d,26,postalcode,37.2975,128.2679
KR25,geonames2d,25,postalcode,37.6586,128.6985
KR48,geonames2d,48,postalcode,35.1431,129.0901
KR49,geonames2d,49,postalcode,35.0899,129.0089
KR47,geonames2d,47,postalcode,35.1761,129.0608
KR46,geonames2d,46,postalcode,35.2136,129.0435
KR03,geonames2d,03,postalcode,37.5855,126.9414
KR04,geonames2d,04,postalcode,37.5509,126.9942
KR05,geonames2d,05,postalcode,37.5219,127.1188
KR02,geonames2d,02,postalcode,37.5925,127.0601
KR01,geonames2d,01,postalcode,37.6441,127.0461
KR07,geonames2d,07,postalcode,37.5309,126.8762
KR08,geonames2d,08,postalcode,37.4869,126.8914
KR06,geonames2d,06,postalcode,37.497,127.0232
KR22,geonames2d,22,postalcode,37.4988,126.6427
KR21,geonames2d,21,postalcode,37.4703,126.713
KR23,geonames2d,23,postalcode,37.6214,126.267
KR16,geonames2d,16,postalcode,37.2943,127.0286
KR13,geonames2d,13,postalcode,37.4223,127.0997
KR11,geonames2d,11,postalcode,37.816,127.0845
KR14,geonames2d,14,postalcode,37.4618,126.8303
KR17,geonames2d,17,postalcode,37.1151,127.1935
KR18,geonames2d,18,postalcode,37.1819,126.9618
KR15,geonames2d,15,postalcode,37.325,126.8198
KR10,geonames2d,10,postalcode,37.6894,126.7689
KR12,geonames2d,12,postalcode,37.5548,127.3273
KR37,geonames2d,37,postalcode,36.1904,128.9744
KR38,geonames2d,38,postalcode,35.8545,128.9433
KR39,geonames2d,39,postalcode,36.1169,128.3342
KR36,geonames2d,36,postalcode,36.7075,128.7613
KR40,geonames2d,40,postalcode,36.2075,128.8724
KR41,geonames2d,41,postalcode,35.8883,128.6072
KR42,geonames2d,42,postalcode,35.8338,128.5742
KR43,geonames2d,43,postalcode,35.6782,128.4414
KR58,geonames2d,58,postalcode,34.858,126.5725
KR59,geonames2d,59,postalcode,34.6341,127.1558
KR57,geonames2d,57,postalcode,35.1522,127.1219
KR31,geonames2d,31,postalcode,36.8294,126.9292
KR32,geonames2d,32,postalcode,36.4496,126.9248
KR33,geonames2d,33,postalcode,36.2665,126.7813
KR61,geonames2d,61,postalcode,35.1589,126.8991
KR62,geonames2d,62,postalcode,35.1639,126.8181
KR34,geonames2d,34,postalcode,36.3537,127.4034
KR35,geonames2d,35,postalcode,36.3209,127.3837
KR52,geonames2d,52,postalcode,35.158,128.1166
KR53,geonames2d,53,postalcode,34.8656,128.5465
KR50,geonames2d,50,postalcode,35.4213,128.608
KR51,geonames2d,51,postalcode,35.2088,128.6396
KR44,geonames2d,44,postalcode,35.543,129.3205
KR45,geonames2d,45,postalcode,35.4107,129.3184
KR30,geonames2d,30,postalcode,36.5707,127.2842
LI94,geonames2d,94,postalcode,47.1776,9.5405
LK50,geonames2d,50,postalcode,8.2586,80.4976
LK32,geonames2d,32,postalcode,7.2444,81.647
LK30,geonames2d,30,postalcode,7.707,81.6415
LK90,geonames2d,90,postalcode,6.9961,81.0175
LK96,geonames2d,96,postalcode,6.7819,80.8931
LK00,geonames2d,00,postalcode,6.9455,79.9306
LK01,geonames2d,01,postalcode,6.948,79.8642
LK10,geonames2d,10,postalcode,6.8809,80.0205
LK80,geonames2d,80,postalcode,6.207,80.2223
LK11,geonames2d,11,postalcode,7.1242,80.0181
LK82,geonames2d,82,postalcode,6.1963,80.9502
LK40,geonames2d,40,postalcode,9.6684,80.0074
LK71,geonames2d,71,postalcode,7.1583,80.331
LK60,geonames2d,60,postalcode,7.6047,80.2387
LK12,geonames2d,12,postalcode,6.5755,80.0924
LK20,geonames2d,20,postalcode,7.2303,80.6609
LK41,geonames2d,41,postalcode,8.9833,79.9
LK81,geonames2d,81,postalcode,6.134,80.5542
LK70,geonames2d,70,postalcode,6.6208,80.5281
LK91,geonames2d,91,postalcode,6.8601,81.293
LK42,geonames2d,42,postalcode,9.1762,80.5686
LK21,geonames2d,21,postalcode,7.6207,80.6546
LK22,geonames2d,22,postalcode,6.985,80.7162
LK51,geonames2d,51,postalcode,7.9007,80.7776
LK61,geonames2d,61,postalcode,7.7473,79.8734
LK31,geonames2d,31,postalcode,8.5071,81.1579
LK43,geonames2d,43,postalcode,8.7514,80.4971
LT00,geonames2d,00,postalcode,55.9175,21.0686
LT01,geonames2d,01,postalcode,54.6824,25.2864
LT02,geonames2d,02,postalcode,54.6591,25.2613
LT03,geonames2d,03,postalcode,54.6747,25.259
LT04,geonames2d,04,postalcode,54.6826,25.2121
LT05,geonames2d,05,postalcode,54.7145,25.2211
LT06,geonames2d,06,postalcode,54.7221,25.2119
LT07,geonames2d,07,postalcode,54.7181,25.2487
LT08,geonames2d,08,postalcode,54.7239,25.2808
LT09,geonames2d,09,postalcode,54.7057,25.2939
LT10,geonames2d,10,postalcode,54.7104,25.3173
LT11,geonames2d,11,postalcode,54.6858,25.3577
LT12,geonames2d,12,postalcode,54.7312,25.2335
LT13,geonames2d,13,postalcode,54.6589,25.4801
LT14,geonames2d,14,postalcode,54.7179,25.2471
LT15,geonames2d,15,postalcode,54.8253,25.508
LT17,geonames2d,17,postalcode,54.2878,25.3068
LT18,geonames2d,18,postalcode,55.1228,26.0314
LT19,geonames2d,19,postalcode,55.0366,24.8866
LT20,geonames2d,20,postalcode,55.2473,24.8284
LT21,geonames2d,21,postalcode,54.6285,24.748
LT25,geonames2d,25,postalcode,54.6629,25.1474
LT26,geonames2d,26,postalcode,54.7854,24.663
LT27,geonames2d,27,postalcode,54.682,25.1765
LT28,geonames2d,28,postalcode,55.5269,25.6943
LT29,geonames2d,29,postalcode,55.5301,25.0749
LT30,geonames2d,30,postalcode,55.3868,26.4008
LT31,geonames2d,31,postalcode,55.6,26.4167
LT32,geonames2d,32,postalcode,55.7053,26.0527
LT33,geonames2d,33,postalcode,55.1724,25.4286
LT35,geonames2d,35,postalcode,55.7083,24.4417
LT36,geonames2d,36,postalcode,55.7333,24.35
LT37,geonames2d,37,postalcode,55.7333,24.35
LT38,geonames2d,38,postalcode,55.648,24.4046
LT39,geonames2d,39,postalcode,56.0559,24.3702
LT40,geonames2d,40,postalcode,55.8601,24.9505
LT41,geonames2d,41,postalcode,56.0975,24.8754
LT42,geonames2d,42,postalcode,55.9541,25.5213
LT44,geonames2d,44,postalcode,54.9,23.9
LT45,geonames2d,45,postalcode,54.9,23.9
LT46,geonames2d,46,postalcode,54.9,23.9
LT47,geonames2d,47,postalcode,54.9,23.9
LT48,geonames2d,48,postalcode,54.9,23.9
LT49,geonames2d,49,postalcode,54.9,23.9
LT50,geonames2d,50,postalcode,54.9,23.9
LT51,geonames2d,51,postalcode,54.9,23.9
LT52,geonames2d,52,postalcode,54.9,23.9
LT53,geonames2d,53,postalcode,54.9617,23.7727
LT54,geonames2d,54,postalcode,55.0686,23.8064
LT55,geonames2d,55,postalcode,55.1343,24.2945
LT56,geonames2d,56,postalcode,54.8351,24.3739
LT57,geonames2d,57,postalcode,55.2883,23.9747
LT58,geonames2d,58,postalcode,55.3554,23.9293
LT59,geonames2d,59,postalcode,54.6481,23.9927
LT60,geonames2d,60,postalcode,55.3982,23.1292
LT62,geonames2d,62,postalcode,54.4,24.05
LT63,geonames2d,63,postalcode,54.4,24.05
LT64,geonames2d,64,postalcode,54.4034,24.0924
LT65,geonames2d,65,postalcode,54.2377,24.4452
LT66,geonames2d,66,postalcode,54.0167,23.9667
LT67,geonames2d,67,postalcode,54.1861,23.6547
LT68,geonames2d,68,postalcode,54.5667,23.35
LT69,geonames2d,69,postalcode,54.5839,23.3959
LT70,geonames2d,70,postalcode,54.7735,23.093
LT71,geonames2d,71,postalcode,54.9545,23.1832
LT72,geonames2d,72,postalcode,55.1845,22.136
LT73,geonames2d,73,postalcode,55.3535,22.3823
LT74,geonames2d,74,postalcode,55.1314,22.8396
LT75,geonames2d,75,postalcode,55.5225,22.2629
LT76,geonames2d,76,postalcode,55.9333,23.3167
LT78,geonames2d,78,postalcode,55.9333,23.3167
LT79,geonames2d,79,postalcode,55.9333,23.3167
LT80,geonames2d,80,postalcode,55.924,23.2286
LT81,geonames2d,81,postalcode,56.0284,23.0363
LT82,geonames2d,82,postalcode,55.7201,23.661
LT83,geonames2d,83,postalcode,56.0804,23.8833
LT84,geonames2d,84,postalcode,56.2927,23.5567
LT85,geonames2d,85,postalcode,56.2437,22.8153
LT86,geonames2d,86,postalcode,55.6507,22.8633
LT87,geonames2d,87,postalcode,55.9814,22.2472
LT88,geonames2d,88,postalcode,55.9033,22.3794
LT89,geonames2d,89,postalcode,56.2852,22.3311
LT90,geonames2d,90,postalcode,55.8959,21.8889
LT91,geonames2d,91,postalcode,55.7172,21.1175
LT93,geonames2d,93,postalcode,55.3719,21.0647
LT94,geonames2d,94,postalcode,55.7172,21.1175
LT96,geonames2d,96,postalcode,55.6398,21.488
LT97,geonames2d,97,postalcode,55.9865,21.3819
LT98,geonames2d,98,postalcode,56.2109,21.6219
LT99,geonames2d,99,postalcode,55.3448,21.6477
LUL-,geonames2d,L-,postalcode,49.6468,6.0972
LVLV,geonames2d,LV,postalcode,56.5002,26.5703
MC98,geonames2d,98,postalcode,43.7323,7.4215
MDMD,geonames2d,MD,postalcode,47.3118,28.3994
MH96,geonames2d,96,postalcode,11.1405,166.4103
MK10,geonames2d,10,postalcode,41.9471,21.4678
MK12,geonames2d,12,postalcode,41.8764,20.9561
MK13,geonames2d,13,postalcode,42.1566,21.9065
MK14,geonames2d,14,postalcode,41.4466,22.0786
MK20,geonames2d,20,postalcode,41.7458,22.1958
MK22,geonames2d,22,postalcode,41.8721,22.0758
MK23,geonames2d,23,postalcode,41.8544,22.6
MK24,geonames2d,24,postalcode,41.4736,22.5627
MK60,geonames2d,60,postalcode,41.1172,20.8019
MK62,geonames2d,62,postalcode,41.5264,21.0991
MK63,geonames2d,63,postalcode,41.2252,20.7113
MK65,geonames2d,65,postalcode,41.5722,21.1657
MK70,geonames2d,70,postalcode,41.0311,21.3403
MK72,geonames2d,72,postalcode,41.0902,21.3844
MK73,geonames2d,73,postalcode,41.0186,21.0637
MK75,geonames2d,75,postalcode,41.3388,21.451
MP96,geonames2d,96,postalcode,14.7838,145.5193
MQ97,geonames2d,97,postalcode,14.6269,-61.0533
MTAT,geonames2d,AT,postalcode,35.8917,14.4319
MTBZ,geonames2d,BZ,postalcode,35.8972,14.4528
MTBR,geonames2d,BR,postalcode,35.8861,14.5242
MTBK,geonames2d,BK,postalcode,35.8972,14.4653
MTBB,geonames2d,BB,postalcode,35.8222,14.5228
MTBM,geonames2d,BM,postalcode,35.8806,14.5217
MTDG,geonames2d,DG,postalcode,35.8597,14.3833
MTFG,geonames2d,FG,postalcode,35.8728,14.5203
MTFR,geonames2d,FR,postalcode,35.8917,14.5042
MTFN,geonames2d,FN,postalcode,36.0375,14.2361
MTGS,geonames2d,GS,postalcode,36.046,14.2539
MTKM,geonames2d,KM,postalcode,36.0267,14.2861
MTGR,geonames2d,GR,postalcode,36.0681,14.2014
MTGH,geonames2d,GH,postalcode,35.9236,14.455
MTGX,geonames2d,GX,postalcode,35.8458,14.5167
MTGD,geonames2d,GD,postalcode,35.8514,14.5033
MTGZ,geonames2d,GZ,postalcode,35.9056,14.4928
MTHM,geonames2d,HM,postalcode,35.8869,14.4883
MTIK,geonames2d,IK,postalcode,35.9097,14.4556
MTMD,geonames2d,MD,postalcode,35.8872,14.4053
MTMG,geonames2d,MG,postalcode,35.9194,14.3639
MTMQ,geonames2d,MQ,postalcode,35.845,14.4675
MTMS,geonames2d,MS,postalcode,35.8906,14.488
MTMT,geonames2d,MT,postalcode,35.8835,14.4447
MTIS,geonames2d,IS,postalcode,35.8878,14.5169
MTKK,geonames2d,KK,postalcode,35.8676,14.5085
MTSC,geonames2d,SC,postalcode,35.8911,14.5328
MTKC,geonames2d,KC,postalcode,36.0439,14.2161
MTLJ,geonames2d,LJ,postalcode,35.9014,14.4422
MTLQ,geonames2d,LQ,postalcode,35.8597,14.4833
MTMR,geonames2d,MR,postalcode,35.8764,14.4922
MTMX,geonames2d,MX,postalcode,35.9355,14.3885
MTML,geonames2d,ML,postalcode,35.9583,14.3514
MTXL,geonames2d,XL,postalcode,36.0292,14.2256
MTND,geonames2d,ND,postalcode,36.0486,14.2944
MTNX,geonames2d,NX,postalcode,35.9333,14.4375
MTPL,geonames2d,PL,postalcode,35.8736,14.5061
MTPB,geonames2d,PB,postalcode,35.9306,14.4764
MTPT,geonames2d,PT,postalcode,35.8925,14.4939
MTQL,geonames2d,QL,postalcode,36.0375,14.3167
MTQR,geonames2d,QR,postalcode,35.8555,14.459
MTRB,geonames2d,RB,postalcode,35.8826,14.3978
MTVC,geonames2d,VC,postalcode,36.0453,14.2417
MTSF,geonames2d,SF,postalcode,35.8347,14.4917
MTSG,geonames2d,SG,postalcode,35.8787,14.4507
MTST,geonames2d,ST,postalcode,35.9172,14.4894
MTSL,geonames2d,SL,postalcode,35.9409,14.4021
MTSP,geonames2d,SP,postalcode,35.9375,14.3986
MTSV,geonames2d,SV,postalcode,35.8903,14.4778
MTSN,geonames2d,SN,postalcode,36.0231,14.2514
MTSW,geonames2d,SW,postalcode,35.9217,14.4694
MTTX,geonames2d,TX,postalcode,35.8667,14.5131
MTXB,geonames2d,XB,postalcode,35.8994,14.4961
MTVL,geonames2d,VL,postalcode,35.8983,14.5125
MTXR,geonames2d,XR,postalcode,36.0542,14.2667
MTXW,geonames2d,XW,postalcode,36.0333,14.2611
MTXJ,geonames2d,XJ,postalcode,35.8847,14.5486
MTZB,geonames2d,ZB,postalcode,35.9384,14.4074
MTMF,geonames2d,MF,postalcode,36.0667,14.2444
MTZT,geonames2d,ZT,postalcode,35.8578,14.5333
MTZR,geonames2d,ZR,postalcode,35.8222,14.4833
MX20,geonames2d,20,postalcode,21.9651,-102.311
MX22,geonames2d,22,postalcode,32.0001,-116.5703
MX21,geonames2d,21,postalcode,32.4583,-115.428
MX23,geonames2d,23,postalcode,24.49,-110.6972
MX24,geonames2d,24,postalcode,18.915,-90.6824
MX32,geonames2d,32,postalcode,31.128,-106.2021
MX33,geonames2d,33,postalcode,27.1655,-106.6076
MX31,geonames2d,31,postalcode,28.9013,-106.9596
MX30,geonames2d,30,postalcode,15.7456,-92.7283
MX29,geonames2d,29,postalcode,17.0102,-92.7679
MX25,geonames2d,25,postalcode,25.8436,-101.149
MX26,geonames2d,26,postalcode,28.3652,-100.9268
MX27,geonames2d,27,postalcode,25.7341,-103.1028
MX28,geonames2d,28,postalcode,19.1811,-103.8891
MX02,geonames2d,02,postalcode,22.9108,-101.7816
MX04,geonames2d,04,postalcode,20.107,-101.072
MX05,geonames2d,05,postalcode,19.3679,-99.468
MX07,geonames2d,07,postalcode,19.2503,-97.7895
MX08,geonames2d,08,postalcode,23.2316,-101.6247
MX09,geonames2d,09,postalcode,20.523,-98.2353
MX10,geonames2d,10,postalcode,19.3316,-99.198
MX12,geonames2d,12,postalcode,19.2058,-99.0383
MX01,geonames2d,01,postalcode,19.2994,-99.1471
MX13,geonames2d,13,postalcode,19.2753,-99.0855
MX14,geonames2d,14,postalcode,19.3151,-99.1614
MX16,geonames2d,16,postalcode,19.2564,-99.078
